"","Estimate","Std. Error","t value","Pr(>|t|)"
"TimeOfDay2:AQI_Cat1",0.106287203069192,0.0426211069776403,2.49376918166278,0.0126400311657875
"TimeOfDay1:AQI_Cat2",-0.0127031455361383,0.0395693220025555,-0.321035208420249,0.748183944134811
"TimeOfDay2:AQI_Cat2",0.0812828930487584,0.0423456777289404,1.91950861122261,0.0549209916623211
"TimeOfDay1:AQI_Cat3",-0.0823460288775324,0.0398808151463973,-2.0648030531786,0.038942538412988
"TimeOfDay2:AQI_Cat3",0.0270345591446325,0.0426520912909936,0.633839005927973,0.526186401547888
"TimeOfDay1:AQI_Cat4",-0.0618992671290263,0.046016364352611,-1.34515770639134,0.17857537798166
"TimeOfDay2:AQI_Cat4",-0.0475842582206782,0.0489785390632653,-0.971532820920075,0.331283839349394
"TrafficType1:AQI_Cat1",-0.0500884656512201,0.0239149418618107,-2.0944422922142,0.03622147667188
"TrafficType1:AQI_Cat2",0.0284385154955147,0.0236977633069371,1.20005061773867,0.230120676912131
"TrafficType1:AQI_Cat3",0.0378253180699249,0.0238856678091384,1.58359893356021,0.113286122850637
"TrafficType1:AQI_Cat4",-0.0107334512488517,0.0276930562550774,-0.387586373637752,0.698322442974442
