"","Estimate","Std. Error","t value","Pr(>|t|)"
"WMO7",-0.0628466113107466,0.0198633686051701,-3.16394527836475,0.00155691689338935
"WMO8",-0.0758704636632467,0.0152237314465066,-4.98369692935281,6.24825524005845e-07
"WMO9",-0.135617632683034,0.0185831206278665,-7.29789336241336,2.9442139498875e-13
"TimeOfDay1:IsOAD1",-0.0300182691077774,0.010977205290458,-2.73460032070921,0.00624668331700239
"TimeOfDay2:IsOAD1",0.00773093782095844,0.0115890944929957,0.667087305710634,0.504717876099608
"TrafficType1:IsOAD1",-0.00275261660351014,0.00768253394164937,-0.358295404148801,0.720122998014949
"IsOAD1:Holiday1",0.0072575276370814,0.0189174700089418,0.383641556384176,0.7012449340215
"TrafficType1:TimeOfDay1",0.0473802318538743,0.00411405216309188,11.5166823306066,1.13572530808153e-30
"TrafficType1:TimeOfDay2",0.0088315434139011,0.00439690747579543,2.00858068142619,0.0445842504742845
"TimeOfDay1:AQI_Cat1",0.0433484929429065,0.0395107133740197,1.09713263166264,0.272586005529632
"TimeOfDay2:AQI_Cat1",-0.0188451209081266,0.0386493055263415,-0.487592743297358,0.625839383815925
"TimeOfDay1:AQI_Cat2",0.0162519700237507,0.0393872666684306,0.412619899739751,0.679885985804168
"TimeOfDay2:AQI_Cat2",-0.0318191096413069,0.0385177680521375,-0.826089133675571,0.408755462079297
"TimeOfDay1:AQI_Cat3",-0.00602865505778335,0.0445911527143976,-0.135198457335166,0.892455233345486
"TimeOfDay2:AQI_Cat3",-0.103863750171231,0.0446160850799919,-2.32794405840436,0.0199170180840446
"TrafficType1:AQI_Cat1",-0.00989069753414048,0.0273666138413783,-0.361414736637448,0.717790181250659
"TrafficType1:AQI_Cat2",0.00791574491651499,0.027275230956113,0.290217337820228,0.771650562618074
"TrafficType1:AQI_Cat3",0.172557270757025,0.0312935123184258,5.51415478713848,3.5130598862476e-08
