"","Estimate","Std. Error","t value","Pr(>|t|)"
"Weekday4",0.487453249106544,0.0137157829753247,35.5395860362834,1.52237106442035e-272
"Weekday5",-0.215362895234419,0.0182719815883145,-11.7865100834028,5.15411765418222e-32
"Weekday6",-0.202986926753013,0.0181607497047119,-11.1772327714173,5.79863202745842e-29
"Holiday1",-0.139637651217881,0.0457283134660015,-3.05363659041788,0.00226229082200938
"Month1",0.0423298289535025,0.020435602958617,2.07137655978256,0.0383297914909171
"Month2",0.0617302444111246,0.0164693361913272,3.74819262258013,0.000178355087101599
"Month3",0.0106005647409019,0.0169946347974359,0.62375949040701,0.53278897958183
"Month4",-0.0208781487489167,0.0182927453557282,-1.1413349031494,0.253737176140582
"Month5",-0.0683072388362709,0.0191858716155602,-3.56028853966021,0.000370861941955228
"Month6",0.00940233298147728,0.0169549270860306,0.554548712227964,0.579206369807264
"Year1",0.127282603141997,0.0417403645934091,3.04938886811006,0.00229452065918697
"Year2",-0.0391638622575875,0.0361242020981315,-1.08414470030919,0.278306951651393
"Year3",0.142698973471492,0.0295820187952862,4.82384162010708,1.4131871162656e-06
"Year4",0.0729471277485567,0.0301943134022148,2.41592271951466,0.0156996861793059
"Year5",0.0726277052456394,0.0325543184360976,2.23096992149302,0.0256884492961601
"Year6",0.0737120546581165,0.034743235218937,2.12162322229391,0.0338753067670631
"Year7",0.663769880460224,0.0321858798872494,20.6230148992503,5.06689829427456e-94
"Year8",0.119315729706243,0.0348095815536554,3.42766917557827,0.00060937799399782
"Year9",-0.549049811228827,0.095866342550627,-5.72724270709372,1.02780398875727e-08
"MeanT",-0.0124417537848368,0.00238659911292191,-5.21317288583268,1.86526399294445e-07
"Precip",-0.0307606312167741,0.0120692404191588,-2.54867996232343,0.0108167204300056
"Sunshine_Hrs",0.648255726919353,0.0409357719088718,15.8359228784656,2.57356408281791e-56
"RelativeH",0.00171016633016315,0.000626787033762623,2.72846475444294,0.0063656700507143
"WindSpeed",-0.00566703931578225,0.00126976881676787,-4.46304810840089,8.10145326275992e-06
"WMO1",0.0999706322621784,0.0328436007429284,3.04383898235346,0.00233726450504735
"WMO2",0.0530650175512785,0.0332449465544334,1.59618297067775,0.11045557152049
"WMO3",0.0938707251991381,0.0336413120812145,2.79034078612992,0.00526766395992469
"WMO4",0.0209920975289554,0.0294953895336609,0.711707757071616,0.476649768342849
"WMO5",0.0177919405178289,0.0268761913154015,0.661996348702623,0.507977241813204
"WMO6",-0.0525130649477149,0.030523779931989,-1.72039849142934,0.0853674942791327
"WMO7",0.0118156040726808,0.0493457434896478,0.239445253776743,0.810761526782762
"WMO8",-0.0373547081209804,0.035051878012063,-1.06569776683934,0.28656649462237
"WMO9",-0.241248213995899,0.0448537340206984,-5.3785536313336,7.5492352079348e-08
"TimeOfDay1:IsOAD1",-0.0622382640016178,0.0274238333729784,-2.2694954113506,0.0232433298894102
"TimeOfDay2:IsOAD1",0.0244032494666572,0.027333802966215,0.892786470174677,0.371976715980971
"TrafficType1:IsOAD1",-0.0252704834611895,0.0181063435862837,-1.39567016061337,0.162821319543156
"IsOAD1:Holiday1",0.0636969837440824,0.045511809914054,1.3995704381867,0.161649474878898
"TrafficType1:TimeOfDay1",-0.0995287995908049,0.00960737127036498,-10.3596287465035,4.06124278704006e-25
"TrafficType1:TimeOfDay2",0.0479147468392945,0.0100075003212069,4.78788361742624,1.69130175849688e-06
"TimeOfDay1:AQI_Cat1",0.0392088938877501,0.058523910026584,0.669963675870935,0.502884678164068
"TimeOfDay2:AQI_Cat1",0.0160109934569489,0.0596003392934171,0.268639300493333,0.788208603072253
"TimeOfDay1:AQI_Cat2",-0.0366465439347491,0.0577788783001389,-0.634255025588841,0.525917902359535
"TimeOfDay2:AQI_Cat2",0.0220078440322873,0.0587756127572947,0.374438359718433,0.70808012358471
"TimeOfDay1:AQI_Cat3",0.093840531604128,0.0682537515170239,1.37487727074932,0.169176928316378
"TimeOfDay2:AQI_Cat3",-0.0184915173993222,0.0701122267043165,-0.263741693404009,0.79198027697752
"TrafficType1:AQI_Cat1",-0.03200898188976,0.038162935027456,-0.838745286931713,0.401617095895186
"TrafficType1:AQI_Cat2",0.0181390344672749,0.0376126487919861,0.48225889560694,0.629624589519078
"TrafficType1:AQI_Cat3",0.0163957882921396,0.0452255181543818,0.362534006491002,0.716954864157703
